Datetime,load,temperature,humidity,rain,wind10,wind100,radiation,cloud_cover,Week_day,hour,day_of_week,month,year,day_of_year,is_summer,is_monsoon,is_holiday,load_lag_24,load_lag_48,load_lag_168,load_roll_mean_24,load_roll_mean_168,load_roll_std_24
2021-08-17 20:00:00,13702.55,27.9,66.0,0.0,7.1,13.0,0.0,96.0,0.0,20,1,8,2021,229,0,0,0,14262.91,11795.67,14590.27,13538.28375,13388.323690476192,961.019122208732
2021-08-17 21:00:00,13563.59,27.5,69.0,0.0,6.9,12.6,0.0,98.0,0.0,21,1,8,2021,229,0,0,0,14008.76,11959.91,14732.85,13514.935416666667,13383.039642857144,949.3852713936752
2021-08-17 22:00:00,13348.27,27.1,70.0,0.0,7.2,13.6,0.0,98.0,0.0,22,1,8,2021,229,0,0,0,13950.75,11981.56,14818.74,13496.386666666665,13376.07976190476,943.6490747357115
2021-08-17 23:00:00,12816.15,26.6,73.0,0.0,6.8,12.7,0.0,98.0,0.0,23,1,8,2021,229,0,0,0,13491.25,11637.33,14139.17,13471.283333333333,13367.326964285712,939.0388357422537
2021-08-18 00:00:00,12343.18,26.1,76.0,0.0,5.6,11.0,0.0,96.0,0.0,0,2,8,2021,230,0,0,0,12999.78,11409.84,13686.72,13443.154166666665,13359.451845238093,948.4786794145136
2021-08-18 01:00:00,12105.48,26.2,76.0,0.0,4.7,8.2,4.0,97.0,0.0,1,2,8,2021,230,0,0,0,12574.17,11118.64,13288.45,13415.795833333332,13351.454583333334,971.0252438394476
2021-08-18 02:00:00,11849.55,27.4,69.0,0.0,4.3,5.4,87.0,98.0,0.0,2,2,8,2021,230,0,0,0,12218.88,10900.86,13138.43,13396.267083333334,13344.413095238095,993.1485104126509
2021-08-18 03:00:00,11541.33,29.3,60.0,0.0,5.4,6.6,236.0,97.0,0.0,3,2,8,2021,230,0,0,0,11727.67,10888.08,12815.51,13380.878333333334,13336.74119047619,1014.8103491858737
2021-08-18 04:00:00,11574.25,31.4,52.0,0.0,6.5,8.0,494.0,98.0,0.0,4,2,8,2021,230,0,0,0,11757.03,10703.94,12749.18,13373.114166666666,13329.156785714285,1028.6275054271468
2021-08-18 05:00:00,11636.3,33.3,46.0,0.0,5.5,7.1,665.0,97.0,0.0,5,2,8,2021,230,0,0,0,11988.16,10893.15,12778.15,13365.498333333335,13322.163154761904,1041.7065172849223
2021-08-18 06:00:00,12267.98,35.2,41.0,0.0,8.7,11.2,706.0,98.0,0.0,6,2,8,2021,230,0,0,0,12435.42,11525.56,13064.2,13350.837500000001,13315.36642857143,1064.1676518427519
2021-08-18 07:00:00,13202.29,35.9,39.0,0.0,11.2,14.4,678.0,100.0,0.0,7,2,8,2021,230,0,0,0,13355.92,12747.35,13799.02,13343.860833333332,13310.627023809522,1070.9572554939723
2021-08-18 08:00:00,13434.78,35.7,39.0,0.0,12.0,15.5,568.0,100.0,0.0,8,2,8,2021,230,0,0,0,13555.05,13435.84,14110.59,13337.459583333335,13307.075059523811,1071.3411068153061
2021-08-18 09:00:00,13861.04,33.8,44.0,0.0,9.9,12.7,419.0,98.0,0.0,9,2,8,2021,230,0,0,0,14235.88,13936.36,14520.05,13332.448333333334,13303.05238095238,1070.5600650358328
2021-08-18 10:00:00,14351.46,33.8,47.0,0.0,6.4,8.2,320.0,89.0,0.0,10,2,8,2021,230,0,0,0,14678.08,14388.88,14866.15,13316.830000000002,13299.129702380953,1059.48386969287
2021-08-18 11:00:00,14595.83,32.2,51.0,0.1,18.9,25.5,329.0,86.0,0.0,11,2,8,2021,230,0,0,0,14869.79,14433.31,14984.01,13303.220833333333,13296.066071428571,1043.2110183298187
2021-08-18 12:00:00,14557.49,32.2,48.0,0.0,17.2,24.1,164.0,93.0,0.0,12,2,8,2021,230,0,0,0,14873.54,14331.88,14843.21,13291.805833333334,13293.755476190476,1026.692124208889
2021-08-18 13:00:00,14158.45,29.2,61.0,0.0,19.6,29.6,28.0,97.0,0.0,13,2,8,2021,230,0,0,0,14311.95,14409.11,14680.57,13278.637083333333,13292.054761904763,1007.3671228440077
2021-08-18 14:00:00,14121.33,28.3,65.0,0.0,15.0,27.7,0.0,96.0,0.0,14,2,8,2021,230,0,0,0,14282.52,14362.46,14626.57,13272.241250000001,13288.946904761906,1000.9884112708833
2021-08-18 15:00:00,14014.76,28.0,66.0,0.0,14.5,27.8,0.0,99.0,0.0,15,2,8,2021,230,0,0,0,13914.35,14045.12,14485.79,13265.525000000001,13285.939523809522,994.434410996597
2021-08-18 16:00:00,13893.02,27.6,68.0,0.0,14.0,26.8,0.0,100.0,0.0,16,2,8,2021,230,0,0,0,13680.49,14037.68,14463.86,13269.708749999998,13283.135773809521,997.4893366122405
2021-08-18 17:00:00,13715.3,27.2,70.0,0.0,12.5,22.3,0.0,100.0,0.0,17,2,8,2021,230,0,0,0,13598.24,14178.84,14647.16,13278.564166666665,13279.737916666665,1002.2268271506124
2021-08-18 18:00:00,13978.96,27.1,70.0,0.0,10.9,20.5,0.0,97.0,0.0,18,2,8,2021,230,0,0,0,13961.62,14399.33,14439.75,13283.441666666666,13274.19113095238,1004.1332557060006
2021-08-18 19:00:00,14368.53,26.8,72.0,0.0,10.1,18.0,0.0,94.0,0.0,19,2,8,2021,230,0,0,0,14186.6,14559.12,14844.57,13284.164166666667,13271.448333333332,1004.648544689804
2021-08-18 20:00:00,13834.79,26.4,75.0,0.0,9.1,16.3,0.0,81.0,0.0,20,2,8,2021,230,0,0,0,13702.55,14262.91,14569.3,13291.744583333333,13268.61476190476,1012.4101631428059
2021-08-18 21:00:00,13643.41,26.2,76.0,0.0,7.1,13.5,0.0,99.0,0.0,21,2,8,2021,230,0,0,0,13563.59,14008.76,14547.93,13297.254583333333,13264.242678571429,1015.0994463127292
2021-08-18 22:00:00,13484.52,26.1,76.0,0.0,6.9,12.5,0.0,98.0,0.0,22,2,8,2021,230,0,0,0,13348.27,13950.75,14587.35,13300.580416666666,13258.858630952382,1016.1402232510817
2021-08-18 23:00:00,13018.24,26.0,76.0,0.0,7.9,13.9,0.0,92.0,0.0,23,2,8,2021,230,0,0,0,12816.15,13491.25,14078.56,13306.2575,13252.294166666667,1016.7986397524433
2021-08-19 00:00:00,12470.68,25.7,79.0,0.0,4.4,10.5,0.0,75.0,0.0,0,3,8,2021,231,0,0,0,12343.18,12999.78,13370.32,13314.677916666667,13245.982738095236,1013.3945309700787
2021-08-19 01:00:00,12078.45,26.0,78.0,0.0,5.4,10.1,3.0,94.0,0.0,1,3,8,2021,231,0,0,0,12105.48,12574.17,13017.28,13319.990416666666,13240.627738095238,1008.4021340650879
2021-08-19 02:00:00,12033.66,27.4,72.0,0.0,3.1,4.3,114.0,94.0,0.0,2,3,8,2021,231,0,0,0,11849.55,12218.88,12731.91,13318.864166666666,13235.039464285717,1009.8316364878341
2021-08-19 03:00:00,11912.45,29.6,60.0,0.0,4.0,5.1,313.0,91.0,0.0,3,3,8,2021,231,0,0,0,11541.33,11727.67,12329.23,13326.535416666666,13230.883214285714,998.8239118649052
2021-08-19 04:00:00,11918.16,32.2,48.0,0.0,6.9,9.0,553.0,95.0,0.0,4,3,8,2021,231,0,0,0,11574.25,11757.03,12506.21,13341.998749999999,13228.402380952382,972.5106949823968
2021-08-19 05:00:00,11888.72,34.2,41.0,0.0,9.4,11.9,740.0,94.0,0.0,5,3,8,2021,231,0,0,0,11636.3,11988.16,12591.92,13356.328333333333,13224.902083333334,947.5443146351299
2021-08-19 06:00:00,12316.58,36.2,35.0,0.0,10.1,12.6,858.0,95.0,0.0,6,3,8,2021,231,0,0,0,12267.98,12435.42,12704.34,13366.845833333333,13220.716369047619,928.8386197123264
2021-08-19 07:00:00,13273.29,37.9,31.0,0.0,11.5,14.4,907.0,97.0,0.0,7,3,8,2021,231,0,0,0,13202.29,13355.92,13449.44,13368.870833333334,13218.408273809522,926.3885221136337
2021-08-19 08:00:00,13641.98,37.7,30.0,0.0,10.1,12.6,772.0,96.0,0.0,8,3,8,2021,231,0,0,0,13434.78,13555.05,13731.69,13371.829166666665,13217.359761904761,925.9466939251092
2021-08-19 09:00:00,14026.48,37.4,31.0,0.2,7.6,9.7,694.0,88.0,0.0,9,3,8,2021,231,0,0,0,13861.04,14235.88,14070.34,13380.462500000001,13216.825773809524,927.5237551969276
2021-08-19 10:00:00,14525.05,37.7,30.0,0.1,10.3,13.2,587.0,98.0,0.0,10,3,8,2021,231,0,0,0,14351.46,14678.08,14417.25,13387.355833333335,13216.564702380952,931.8553424355232
2021-08-19 11:00:00,14830.73,36.2,33.0,0.0,3.4,4.5,310.0,93.0,0.0,11,3,8,2021,231,0,0,0,14595.83,14869.79,14303.05,13394.58875,13217.206369047619,940.2993587351666
2021-08-19 12:00:00,14556.58,31.0,55.0,0.3,19.1,28.8,153.0,96.0,0.0,12,3,8,2021,231,0,0,0,14557.49,14873.54,14499.26,13404.37625,13220.34732142857,954.4624801510159
2021-08-19 13:00:00,14341.16,30.2,56.0,0.0,15.9,26.3,55.0,89.0,0.0,13,3,8,2021,231,0,0,0,14158.45,14311.95,14193.08,13404.338333333333,13220.688511904762,954.4146971457449
2021-08-19 14:00:00,14353.77,29.5,64.0,0.0,13.1,22.9,0.0,32.0,0.0,14,3,8,2021,231,0,0,0,14121.33,14282.52,14013.5,13411.95125,13221.56994047619,961.3945938802221
2021-08-19 15:00:00,14130.99,28.9,68.0,0.0,8.7,14.1,0.0,22.0,0.0,15,3,8,2021,231,0,0,0,14014.76,13914.35,13781.06,13421.636249999998,13223.595357142858,969.983934509916
2021-08-19 16:00:00,14107.28,28.2,73.0,0.0,6.9,10.9,0.0,60.0,0.0,16,3,8,2021,231,0,0,0,13893.02,13680.49,13771.49,13426.479166666666,13225.678273809523,973.358310882876
2021-08-19 17:00:00,14311.1,27.7,77.0,0.0,5.1,9.2,0.0,80.0,0.0,17,3,8,2021,231,0,0,0,13715.3,13598.24,13947.33,13435.406666666668,13227.677023809525,978.7908212541071
2021-08-19 18:00:00,14564.79,27.2,80.0,0.0,4.0,10.8,0.0,93.0,0.0,18,3,8,2021,231,0,0,0,13978.96,13961.62,14443.72,13460.231666666667,13229.842321428572,993.6413413767738
2021-08-19 19:00:00,14740.72,27.1,74.0,0.0,4.2,11.7,0.0,89.0,0.0,19,3,8,2021,231,0,0,0,14368.53,14186.6,14631.36,13484.64125,13230.562976190477,1013.9269721895354
2021-08-19 20:00:00,14221.53,27.4,66.0,0.0,4.9,12.6,0.0,92.0,0.0,20,3,8,2021,231,0,0,0,13834.79,13702.55,14227.7,13500.149166666668,13231.213928571427,1030.7406460318591
2021-08-19 21:00:00,13970.05,27.1,65.0,0.0,4.7,12.2,0.0,91.0,0.0,21,3,8,2021,231,0,0,0,13643.41,13563.59,14239.81,13516.263333333334,13231.177202380952,1039.188191776557
2021-08-19 22:00:00,14095.19,26.5,69.0,0.0,3.6,9.9,0.0,80.0,0.0,22,3,8,2021,231,0,0,0,13484.52,13348.27,14177.1,13529.873333333335,13229.571488095236,1043.0575611683385
2021-08-19 23:00:00,13739.97,25.8,74.0,0.0,3.4,6.3,0.0,40.0,0.0,23,3,8,2021,231,0,0,0,13018.24,12816.15,13701.63,13555.317916666667,13229.083928571428,1049.3326349348201
2021-08-20 00:00:00,13032.09,26.1,70.0,0.0,6.3,9.8,0.0,39.0,0.0,0,4,8,2021,232,0,0,0,12470.68,12343.18,13156.46,13585.39,13229.312142857143,1043.5977962882546
2021-08-20 01:00:00,12637.28,26.9,66.0,0.0,3.1,6.9,4.0,71.0,0.0,1,4,8,2021,232,0,0,0,12078.45,12105.48,12767.34,13608.782083333334,13228.571845238093,1023.6262532526023
2021-08-20 02:00:00,12387.79,28.5,60.0,0.0,1.8,3.0,112.0,77.0,0.0,2,4,8,2021,232,0,0,0,12033.66,11849.55,12414.87,13632.066666666666,13227.797678571427,993.2059231936688
2021-08-20 03:00:00,12316.46,30.8,52.0,0.0,3.3,4.0,320.0,63.0,0.0,3,4,8,2021,232,0,0,0,11912.45,11541.33,12281.28,13646.822083333334,13227.636488095237,970.8048957796353
2021-08-20 04:00:00,12385.83,33.0,45.0,0.0,3.4,4.2,565.0,56.0,0.0,4,4,8,2021,232,0,0,0,11918.16,11574.25,12253.24,13663.655833333332,13227.845892857142,942.5138701872011
2021-08-20 05:00:00,12620.16,34.8,40.0,0.0,1.8,2.5,755.0,63.0,0.0,5,4,8,2021,232,0,0,0,11888.72,11636.3,12416.24,13683.142083333332,13228.635119047618,909.0992942851277
2021-08-20 06:00:00,13104.38,36.5,35.0,0.0,2.4,2.7,890.0,73.0,0.0,6,4,8,2021,232,0,0,0,12316.58,12267.98,12849.7,13713.618750000001,13229.84892857143,857.1008656910078
2021-08-20 07:00:00,13617.19,38.2,31.0,0.0,2.8,3.3,951.0,69.0,0.0,7,4,8,2021,232,0,0,0,13273.29,13202.29,13764.43,13746.443749999999,13231.36488095238,815.3393161817727
2021-08-20 08:00:00,13806.02,38.2,31.0,0.0,2.8,3.1,876.0,93.0,0.0,8,4,8,2021,232,0,0,0,13641.98,13434.78,14204.98,13760.772916666667,13230.488452380952,809.6645272044548
2021-08-20 09:00:00,14385.87,38.2,31.0,0.0,6.6,7.2,754.0,65.0,0.0,9,4,8,2021,232,0,0,0,14026.48,13861.04,14566.69,13767.607916666666,13228.113690476188,809.3104203768825
2021-08-20 10:00:00,14807.61,32.9,52.0,0.3,19.4,26.0,531.0,77.0,0.0,10,4,8,2021,232,0,0,0,14525.05,14351.46,14988.53,13782.582499999999,13227.037380952379,817.5910727852782
2021-08-20 11:00:00,14997.06,32.1,55.0,0.6,17.7,23.2,359.0,67.0,0.0,11,4,8,2021,232,0,0,0,14830.73,14595.83,14740.52,13794.355833333333,13225.960476190476,830.6771843813987
2021-08-20 12:00:00,14974.02,31.0,55.0,0.0,12.0,15.8,178.0,57.0,0.0,12,4,8,2021,232,0,0,0,14556.58,14557.49,15048.77,13801.28625,13227.4875,840.3373703969653
2021-08-20 13:00:00,14480.99,30.1,60.0,0.0,11.3,16.5,48.0,53.0,0.0,13,4,8,2021,232,0,0,0,14341.16,14158.45,14674.45,13818.679583333333,13227.042559523808,860.7229958007298
2021-08-20 14:00:00,14382.92,29.3,61.0,0.0,12.1,18.1,0.0,44.0,0.0,14,4,8,2021,232,0,0,0,14353.77,14121.33,14712.28,13824.50583333333,13225.891011904761,864.8766776677205
2021-08-20 15:00:00,14271.84,28.8,62.0,0.0,8.7,15.5,0.0,54.0,0.0,15,4,8,2021,232,0,0,0,14130.99,14014.76,14367.37,13825.720416666669,13223.930535714286,865.6723642826964
2021-08-20 16:00:00,14215.14,28.5,64.0,0.0,8.2,15.7,0.0,68.0,0.0,16,4,8,2021,232,0,0,0,14107.28,13893.02,14108.75,13831.589166666667,13223.361904761903,868.305329067258
2021-08-20 17:00:00,13952.22,28.0,70.0,0.0,6.6,13.9,0.0,84.0,0.0,17,4,8,2021,232,0,0,0,14311.1,13715.3,14108.3,13836.083333333334,13223.995178571427,870.0716209535707
2021-08-20 18:00:00,14316.93,27.6,76.0,0.0,5.6,11.9,0.0,77.0,0.0,18,4,8,2021,232,0,0,0,14564.79,13978.96,14325.05,13821.13,13223.06613095238,864.6197160553704
2021-08-20 19:00:00,14746.1,27.2,79.0,0.0,4.2,9.9,0.0,72.0,0.0,19,4,8,2021,232,0,0,0,14740.72,14368.53,14267.3,13810.8025,13223.017797619046,856.795711490565
2021-08-20 20:00:00,14324.47,26.9,80.0,0.0,5.6,10.4,0.0,93.0,0.0,20,4,8,2021,232,0,0,0,14221.53,13834.79,14006.54,13811.026666666667,13225.867797619048,857.0502534335474
2021-08-20 21:00:00,14230.25,26.0,85.0,0.1,7.4,13.3,0.0,95.0,0.0,21,4,8,2021,232,0,0,0,13970.05,13643.41,14019.0,13815.315833333332,13227.760238095236,859.4481973915816
2021-08-20 22:00:00,13988.67,25.5,89.0,0.1,6.7,12.2,0.0,96.0,0.0,22,4,8,2021,232,0,0,0,14095.19,13484.52,13919.3,13826.1575,13229.017678571427,863.1183200329217
2021-08-20 23:00:00,13492.56,25.1,93.0,0.2,4.1,7.8,0.0,94.0,0.0,23,4,8,2021,232,0,0,0,13739.97,13018.24,13536.0,13821.719166666668,13229.430595238096,861.9478307120481
2021-08-21 00:00:00,12988.7,24.8,90.0,0.0,5.5,12.1,0.0,97.0,1.0,0,5,8,2021,233,0,0,0,13032.09,12470.68,13021.34,13811.410416666668,13229.172023809526,864.4439225130493
2021-08-21 01:00:00,12679.02,24.6,92.0,2.0,4.2,8.2,2.0,85.0,1.0,1,5,8,2021,233,0,0,0,12637.28,12078.45,12649.47,13809.6025,13228.977738095236,866.1882881276408
2021-08-21 02:00:00,12407.6,25.3,87.0,0.0,1.4,2.2,71.0,92.0,1.0,2,5,8,2021,233,0,0,0,12387.79,12033.66,12398.18,13811.341666666667,13229.153630952382,863.7706422057853
2021-08-21 03:00:00,12248.5,27.0,76.0,0.1,2.5,3.3,238.0,94.0,1.0,3,5,8,2021,233,0,0,0,12316.46,11912.45,12386.17,13812.167083333334,13229.209702380953,862.3594676009835
2021-08-21 04:00:00,12111.98,28.5,67.0,0.1,4.7,5.8,392.0,97.0,1.0,4,5,8,2021,233,0,0,0,12385.83,11918.16,12174.77,13809.335416666669,13228.390238095239,867.5801230911127
2021-08-21 05:00:00,12293.16,30.0,60.0,0.1,4.3,5.5,441.0,64.0,1.0,5,5,8,2021,233,0,0,0,12620.16,11888.72,12241.28,13797.925000000001,13228.016488095238,888.6607952225517
2021-08-21 06:00:00,12356.99,32.1,51.0,0.0,1.1,1.8,635.0,56.0,1.0,6,5,8,2021,233,0,0,0,13104.38,12316.58,12443.24,13784.299999999997,13228.32529761905,909.7597901120413
2021-08-21 07:00:00,12893.93,33.5,46.0,0.0,1.9,2.2,780.0,95.0,1.0,7,5,8,2021,233,0,0,0,13617.19,13273.29,13330.81,13753.158750000002,13227.811904761904,946.1108978125081
2021-08-21 08:00:00,13221.78,34.2,44.0,0.0,6.6,7.6,692.0,97.0,1.0,8,5,8,2021,233,0,0,0,13806.02,13641.98,13987.06,13723.022916666669,13225.211428571429,962.0151994890672
2021-08-21 09:00:00,13420.14,34.3,42.0,0.0,8.9,10.7,725.0,98.0,1.0,9,5,8,2021,233,0,0,0,14385.87,14026.48,14393.61,13698.679583333333,13220.65619047619,967.201660769775
2021-08-21 10:00:00,13823.26,34.2,42.0,0.0,10.5,12.6,631.0,98.0,1.0,10,5,8,2021,233,0,0,0,14807.61,14525.05,14651.3,13658.440833333334,13214.861726190476,957.4084602034661
2021-08-21 11:00:00,13543.81,32.0,51.0,0.0,9.2,12.1,360.0,97.0,1.0,11,5,8,2021,233,0,0,0,14997.06,14830.73,14686.24,13617.426250000002,13209.932916666667,926.6281781245077
2021-08-21 12:00:00,13603.44,30.5,52.0,4.9,8.1,10.4,159.0,100.0,1.0,12,5,8,2021,233,0,0,0,14974.02,14556.58,14538.22,13556.874166666668,13203.132738095237,878.8022408094778
2021-08-21 13:00:00,13360.74,28.4,67.0,0.6,8.6,11.6,18.0,100.0,1.0,13,5,8,2021,233,0,0,0,14480.99,14341.16,14292.28,13499.766666666668,13197.568571428572,825.631336060082
2021-08-21 14:00:00,13339.13,27.1,77.0,0.7,6.3,9.3,0.0,100.0,1.0,14,5,8,2021,233,0,0,0,14382.92,14353.77,14186.06,13453.089583333334,13192.02369047619,798.9825745638193
2021-08-21 15:00:00,13047.8,26.5,85.0,0.5,6.4,8.9,0.0,100.0,1.0,15,5,8,2021,233,0,0,0,14271.84,14130.99,14002.02,13409.598333333333,13186.98244047619,774.192117588723
2021-08-21 16:00:00,13057.48,26.0,89.0,0.1,3.6,5.7,0.0,100.0,1.0,16,5,8,2021,233,0,0,0,14215.14,14107.28,13778.77,13358.596666666666,13181.30255952381,755.0006699029424
2021-08-21 17:00:00,13317.24,25.8,91.0,0.2,1.3,1.8,0.0,100.0,1.0,17,5,8,2021,233,0,0,0,13952.22,14311.1,13499.8,13310.360833333332,13177.009166666667,734.603185873289
2021-08-21 18:00:00,13555.67,25.5,91.0,0.3,1.8,3.7,0.0,99.0,1.0,18,5,8,2021,233,0,0,0,14316.93,14564.79,13652.58,13283.903333333335,13175.9225,721.8040949966107
2021-08-21 19:00:00,13991.95,25.2,94.0,0.1,2.2,2.6,0.0,99.0,1.0,19,5,8,2021,233,0,0,0,14746.1,14740.72,13776.12,13252.184166666666,13175.345654761904,690.4816523076009
2021-08-21 20:00:00,13606.35,25.2,95.0,0.1,1.9,2.5,0.0,99.0,1.0,20,5,8,2021,233,0,0,0,14324.47,14221.53,13626.72,13220.761250000001,13176.630357142856,634.4242291574996
2021-08-21 21:00:00,13363.33,25.0,97.0,0.4,3.8,4.7,0.0,99.0,1.0,21,5,8,2021,233,0,0,0,14230.25,13970.05,13498.32,13190.839583333334,13176.509107142858,595.8692113025417
2021-08-21 22:00:00,13011.47,24.8,97.0,0.5,4.2,6.2,0.0,99.0,1.0,22,5,8,2021,233,0,0,0,13988.67,14095.19,13303.52,13154.717916666668,13175.705595238096,554.994987239447
2021-08-21 23:00:00,12527.81,24.7,97.0,0.4,3.6,6.8,0.0,100.0,1.0,23,5,8,2021,233,0,0,0,13492.56,13739.97,13111.73,13114.00125,13173.96720238095,526.254302325385
2021-08-22 00:00:00,12082.48,25.2,95.0,0.2,1.8,3.1,0.0,100.0,1.0,0,6,8,2021,234,0,0,0,12988.7,13032.09,12575.78,13073.803333333331,13170.491488095236,532.8853005200586
2021-08-22 01:00:00,11976.81,25.5,92.0,0.0,4.3,5.6,2.0,98.0,1.0,1,6,8,2021,234,0,0,0,12679.02,12637.28,12174.19,13036.044166666667,13167.555178571429,569.9922334554003
2021-08-22 02:00:00,11651.8,26.0,88.0,0.0,3.8,4.8,52.0,100.0,1.0,2,6,8,2021,234,0,0,0,12407.6,12387.79,11875.95,13006.785416666668,13166.380297619049,606.0011960097356
2021-08-22 03:00:00,11528.58,26.8,82.0,0.1,2.7,3.1,126.0,98.0,1.0,3,6,8,2021,234,0,0,0,12248.5,12316.46,11763.31,12975.293749999999,13165.04607142857,656.0627705310045
2021-08-22 04:00:00,11488.26,28.2,71.0,0.0,3.9,4.7,269.0,100.0,1.0,4,6,8,2021,234,0,0,0,12111.98,12385.83,11622.5,12945.297083333331,13163.648869047618,705.345384816976
2021-08-22 05:00:00,11647.01,28.6,67.0,0.0,4.3,4.8,202.0,99.0,1.0,5,6,8,2021,234,0,0,0,12293.16,12620.16,11559.62,12919.308749999998,13162.849821428572,747.6080358416875
2021-08-22 06:00:00,11869.19,30.0,61.0,0.1,4.1,4.9,422.0,100.0,1.0,6,6,8,2021,234,0,0,0,12356.99,13104.38,11602.55,12892.385833333334,13163.37,781.9817200239515
2021-08-22 07:00:00,12183.45,30.2,59.0,0.1,5.6,6.7,329.0,100.0,1.0,7,6,8,2021,234,0,0,0,12893.93,13617.19,12076.0,12872.060833333331,13164.957142857142,802.5708940753027
2021-08-22 08:00:00,12214.88,30.3,57.0,0.0,8.5,10.3,318.0,100.0,1.0,8,6,8,2021,234,0,0,0,13221.78,13806.02,11955.64,12842.457499999999,13165.596726190477,814.7401549881762
2021-08-22 09:00:00,12442.95,31.1,53.0,0.0,7.1,9.0,422.0,96.0,1.0,9,6,8,2021,234,0,0,0,13420.14,14385.87,11819.19,12800.503333333334,13167.13982142857,820.2639891214435
2021-08-22 10:00:00,12823.99,31.8,51.0,0.0,9.7,11.8,447.0,59.0,1.0,10,6,8,2021,234,0,0,0,13823.26,14807.61,11911.85,12759.787083333335,13170.85267857143,812.3842137618896
2021-08-22 11:00:00,12584.6,31.2,53.0,0.0,11.3,14.2,372.0,98.0,1.0,11,6,8,2021,234,0,0,0,13543.81,14997.06,11922.47,12718.150833333333,13176.282083333334,780.4905943835229
2021-08-22 12:00:00,12447.36,28.4,61.0,0.0,13.4,18.4,177.0,99.0,1.0,12,6,8,2021,234,0,0,0,13603.44,14974.02,11969.64,12678.183749999998,13180.223333333333,760.6803019770412
2021-08-22 13:00:00,12296.87,27.0,67.0,0.0,10.7,15.8,17.0,100.0,1.0,13,6,8,2021,234,0,0,0,13360.74,14480.99,11934.35,12630.013749999998,13183.066904761903,735.7364279817538
2021-08-22 14:00:00,11807.43,26.4,73.0,0.1,5.8,10.0,0.0,100.0,1.0,14,6,8,2021,234,0,0,0,13339.13,14382.92,11685.72,12585.685833333335,13185.224761904761,721.7114583190031
2021-08-22 15:00:00,11514.19,26.0,78.0,0.2,5.5,8.9,0.0,100.0,1.0,15,6,8,2021,234,0,0,0,13047.8,14271.84,11336.15,12521.865,13185.949226190478,719.9094305355368
2021-08-22 16:00:00,11274.74,25.4,89.0,0.4,5.8,10.5,0.0,100.0,1.0,16,6,8,2021,234,0,0,0,13057.48,14215.14,11079.77,12457.964583333334,13187.00898809524,739.0064861572607
2021-08-22 17:00:00,11479.15,25.0,91.0,0.5,4.8,8.8,0.0,100.0,1.0,17,6,8,2021,234,0,0,0,13317.24,13952.22,11060.06,12383.683750000002,13188.169523809524,765.2559037274605
2021-08-22 18:00:00,11941.13,24.8,92.0,0.4,3.3,6.6,0.0,100.0,1.0,18,6,8,2021,234,0,0,0,13555.67,14316.93,11602.69,12307.096666666666,13190.664107142857,759.721397428154
2021-08-22 19:00:00,12315.92,24.6,94.0,0.3,4.0,7.6,0.0,100.0,1.0,19,6,8,2021,234,0,0,0,13991.95,14746.1,11839.19,12239.824166666665,13192.678630952383,714.4911211175582
2021-08-22 20:00:00,12166.17,24.4,94.0,0.1,5.8,11.3,0.0,100.0,1.0,20,6,8,2021,234,0,0,0,13606.35,14324.47,11795.67,12169.989583333334,13195.516309523811,610.0693015835292
2021-08-22 21:00:00,12135.46,24.2,94.0,0.1,2.3,7.8,0.0,100.0,1.0,21,6,8,2021,234,0,0,0,13363.33,14230.25,11959.91,12109.982083333334,13197.721666666665,527.9454210178671
2021-08-22 22:00:00,12000.34,24.1,96.0,0.0,2.5,7.0,0.0,100.0,1.0,22,6,8,2021,234,0,0,0,13011.47,13988.67,11981.56,12058.820833333331,13198.766607142858,455.7676378891902
2021-08-22 23:00:00,11594.79,24.1,96.0,0.0,4.0,8.6,0.0,100.0,1.0,23,6,8,2021,234,0,0,0,12527.81,13492.56,11637.33,12016.690416666666,13198.878392857141,408.12058422115666
2021-08-23 00:00:00,11287.79,23.4,97.0,0.0,2.2,3.0,0.0,100.0,0.0,0,0,8,2021,235,0,0,0,12082.48,12988.7,11409.84,11977.814583333333,13198.625178571427,401.70399345328235
2021-08-23 01:00:00,10981.06,23.9,96.0,0.0,2.0,2.2,3.0,85.0,0.0,1,0,8,2021,235,0,0,0,11976.81,12679.02,11118.64,11944.7025,13197.89869047619,424.79076674897817
2021-08-23 02:00:00,10772.96,25.2,87.0,0.0,3.0,3.8,103.0,89.0,0.0,2,0,8,2021,235,0,0,0,11651.8,12407.6,10900.86,11903.212916666665,13197.07976190476,467.9533709813632
2021-08-23 03:00:00,10652.39,26.9,79.0,0.0,2.5,2.9,238.0,85.0,0.0,3,0,8,2021,235,0,0,0,11528.58,12248.5,10888.08,11866.594583333332,13196.318452380952,519.9761602141726
2021-08-23 04:00:00,10468.04,28.9,70.0,0.0,3.6,4.1,457.0,99.0,0.0,4,0,8,2021,235,0,0,0,11488.26,12111.98,10703.94,11830.086666666668,13194.915535714286,572.8145919599668
2021-08-23 05:00:00,10582.77,29.5,68.0,0.0,5.0,6.0,440.0,99.0,0.0,5,0,8,2021,235,0,0,0,11647.01,12293.16,10893.15,11787.577500000001,13193.51136904762,633.885113567206
2021-08-23 06:00:00,11181.64,31.0,61.0,0.0,6.2,7.9,604.0,93.0,0.0,6,0,8,2021,235,0,0,0,11869.19,12356.99,11525.56,11743.234166666667,13191.663869047621,679.7137407884243
